"","species","lat","lon","fullCountry"
"1505","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1506","Heterohyrax brucei",NA,NA,"Mozambique"
"1507","Heterohyrax brucei",NA,NA,"Djibouti"
"1508","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1509","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1510","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1511","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1512","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1513","Heterohyrax brucei",NA,NA,NA
"1514","Heterohyrax brucei",-9.625,14.375,"Angola"
"1515","Heterohyrax brucei",-15.375,13.875,"Angola"
"1516","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1517","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1518","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1519","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1520","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1521","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1522","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1523","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1524","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1525","Heterohyrax brucei",NA,NA,"Tanzania, United Republic of"
"1526","Heterohyrax brucei",-13.625,13.875,"Angola"
"1527","Heterohyrax brucei",-16.625,13.875,"Angola"
"1528","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1529","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1530","Heterohyrax brucei",NA,NA,"Zambia"
"1531","Heterohyrax brucei",NA,NA,"Zambia"
"1532","Heterohyrax brucei",NA,NA,"Mozambique"
"1533","Heterohyrax brucei",NA,NA,"Ethiopia"
"1534","Heterohyrax brucei",NA,NA,"Ethiopia"
"1535","Heterohyrax brucei",-8.625,14.375,"Angola"
"1536","Heterohyrax brucei",NA,NA,NA
"1537","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1538","Heterohyrax brucei",NA,NA,"Zambia"
"1539","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1540","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1541","Heterohyrax brucei",NA,NA,NA
"1542","Heterohyrax brucei",-13.625,15.125,"Angola"
"1543","Heterohyrax brucei",-11.375,17.125,"Angola"
"1544","Heterohyrax brucei",NA,NA,"Kenya"
"1545","Heterohyrax brucei",NA,NA,"Ethiopia"
"1546","Heterohyrax brucei",NA,NA,"Ethiopia"
"1547","Heterohyrax brucei",-15.4167,28.75,"Zambia"
"1548","Heterohyrax brucei",-14.4022,31.9333,"Zambia"
"1549","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1550","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1551","Heterohyrax brucei",NA,NA,"Zambia"
"1552","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1553","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1554","Heterohyrax brucei",-15.125,13.375,"Angola"
"1555","Heterohyrax brucei",-15.125,13.625,"Angola"
"1556","Heterohyrax brucei",NA,NA,"Ethiopia"
"1557","Heterohyrax brucei",NA,NA,NA
"1558","Heterohyrax brucei",NA,NA,NA
"1559","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1560","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1561","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1562","Heterohyrax brucei",NA,NA,"Ethiopia"
"1563","Heterohyrax brucei",-12.125,15.125,"Angola"
"1564","Heterohyrax brucei",-12.375,15.125,"Angola"
"1565","Heterohyrax brucei",NA,NA,NA
"1566","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1567","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1568","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1569","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1570","Heterohyrax brucei",NA,NA,"Zambia"
"1571","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1572","Heterohyrax brucei",-15.125,13.625,"Angola"
"1573","Heterohyrax brucei",-12.625,14.625,"Angola"
"1574","Heterohyrax brucei",NA,NA,NA
"1575","Heterohyrax brucei",NA,NA,NA
"1576","Heterohyrax brucei",NA,NA,"Zambia"
"1577","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1578","Heterohyrax brucei",-12.375,13.875,"Angola"
"1579","Heterohyrax brucei",-11.125,14.375,"Angola"
"1580","Heterohyrax brucei",-15.375,13.625,"Angola"
"1581","Heterohyrax brucei",NA,NA,NA
"1582","Heterohyrax brucei",NA,NA,"Kenya"
"1583","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1584","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1585","Heterohyrax brucei",NA,NA,"Rwanda"
"1586","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1587","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1588","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1589","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1590","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1591","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1592","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1593","Heterohyrax brucei",-14.4022,31.9333,"Zambia"
"1594","Heterohyrax brucei",NA,NA,NA
"1595","Heterohyrax brucei",NA,NA,"Zambia"
"1596","Heterohyrax brucei",NA,NA,"Zambia"
"1597","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1598","Heterohyrax brucei",NA,NA,"Zambia"
"1599","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1600","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1601","Heterohyrax brucei",NA,NA,"Kenya"
"1602","Heterohyrax brucei",NA,NA,"Kenya"
"1603","Heterohyrax brucei",-9.625,15.625,"Angola"
"1604","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1605","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1606","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1607","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1608","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1609","Heterohyrax brucei",NA,NA,"Zambia"
"1610","Heterohyrax brucei",NA,NA,"Mozambique"
"1611","Heterohyrax brucei",-12.875,14.375,"Angola"
"1612","Heterohyrax brucei",9.1,38.700001,"Ethiopia"
"1613","Heterohyrax brucei",NA,NA,NA
"1614","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1615","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1616","Heterohyrax brucei",NA,NA,"Botswana"
"1617","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1618","Heterohyrax brucei",NA,NA,"Botswana"
"1619","Heterohyrax brucei",NA,NA,"Rwanda"
"1620","Heterohyrax brucei",10,46,"Somalia"
"1621","Heterohyrax brucei",NA,NA,NA
"1622","Heterohyrax brucei",NA,NA,"Zambia"
"1623","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1624","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1625","Heterohyrax brucei",-14.125,13.875,"Angola"
"1626","Heterohyrax brucei",NA,NA,"Tanzania, United Republic of"
"1627","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1628","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1629","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1630","Heterohyrax brucei",NA,NA,"Zambia"
"1631","Heterohyrax brucei",NA,NA,"Zambia"
"1632","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1633","Heterohyrax brucei",NA,NA,"Zambia"
"1634","Heterohyrax brucei",NA,NA,"Djibouti"
"1635","Heterohyrax brucei",NA,NA,NA
"1636","Heterohyrax brucei",NA,NA,"Tanzania, United Republic of"
"1637","Heterohyrax brucei",9.3094,42.1258,"Ethiopia"
"1638","Heterohyrax brucei",NA,NA,NA
"1639","Heterohyrax brucei",NA,NA,NA
"1640","Heterohyrax brucei",NA,NA,"Namibia"
"1641","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1642","Heterohyrax brucei",NA,NA,"Zambia"
"1643","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1644","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1645","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1646","Heterohyrax brucei",NA,NA,"Kenya"
"1647","Heterohyrax brucei",NA,NA,NA
"1648","Heterohyrax brucei",NA,NA,NA
"1649","Heterohyrax brucei",5.597,36.356,"Ethiopia"
"1650","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1651","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1652","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1653","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1654","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1655","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1656","Heterohyrax brucei",NA,NA,"Kenya"
"1657","Heterohyrax brucei",NA,NA,NA
"1658","Heterohyrax brucei",NA,NA,NA
"1659","Heterohyrax brucei",-0.25,35.73333,"Kenya"
"1660","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1661","Heterohyrax brucei",NA,NA,"Zambia"
"1662","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1663","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1664","Heterohyrax brucei",NA,NA,"Ethiopia"
"1665","Heterohyrax brucei",NA,NA,NA
"1666","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1667","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1668","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1669","Heterohyrax brucei",NA,NA,NA
"1670","Heterohyrax brucei",NA,NA,"Tanzania, United Republic of"
"1671","Heterohyrax brucei",NA,NA,"Rwanda"
"1672","Heterohyrax brucei",NA,NA,NA
"1673","Heterohyrax brucei",-12.125,17.625,"Angola"
"1674","Heterohyrax brucei",NA,NA,"Ethiopia"
"1675","Heterohyrax brucei",NA,NA,"Djibouti"
"1676","Heterohyrax brucei",NA,NA,"Ethiopia"
"1677","Heterohyrax brucei",NA,NA,NA
"1678","Heterohyrax brucei",NA,NA,NA
"1679","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1680","Heterohyrax brucei",NA,NA,"Zambia"
"1681","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1682","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1683","Heterohyrax brucei",NA,NA,NA
"1684","Heterohyrax brucei",NA,NA,NA
"1685","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1686","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1687","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1688","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1689","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1690","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1691","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1692","Heterohyrax brucei",NA,NA,"Ethiopia"
"1693","Heterohyrax brucei",NA,NA,NA
"1694","Heterohyrax brucei",-0.7167,36.4167,"Kenya"
"1695","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1696","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1697","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1698","Heterohyrax brucei",-7.5267,35.2667,"Tanzania, United Republic of"
"1699","Heterohyrax brucei",-15.375,13.875,"Angola"
"1700","Heterohyrax brucei",NA,NA,NA
"1701","Heterohyrax brucei",NA,NA,NA
"1702","Heterohyrax brucei",NA,NA,NA
"1703","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1704","Heterohyrax brucei",NA,NA,"Zambia"
"1705","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1706","Heterohyrax brucei",NA,NA,"Botswana"
"1707","Heterohyrax brucei",-15.375,13.875,"Angola"
"1708","Heterohyrax brucei",NA,NA,"Mozambique"
"1709","Heterohyrax brucei",NA,NA,"Tanzania, United Republic of"
"1710","Heterohyrax brucei",NA,NA,"Ethiopia"
"1711","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1712","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1713","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1714","Heterohyrax brucei",NA,NA,"Zambia"
"1715","Heterohyrax brucei",NA,NA,"Zambia"
"1716","Heterohyrax brucei",NA,NA,"Mozambique"
"1717","Heterohyrax brucei",NA,NA,NA
"1718","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1719","Heterohyrax brucei",NA,NA,"Zambia"
"1720","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1721","Heterohyrax brucei",NA,NA,NA
"1722","Heterohyrax brucei",-9.875,14.875,"Angola"
"1723","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1724","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1725","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1726","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1727","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1728","Heterohyrax brucei",NA,NA,"Zambia"
"1729","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1730","Heterohyrax brucei",NA,NA,"Zambia"
"1731","Heterohyrax brucei",NA,NA,"Botswana"
"1732","Heterohyrax brucei",NA,NA,NA
"1733","Heterohyrax brucei",-15.4167,28.75,"Zambia"
"1734","Heterohyrax brucei",-15.375,13.625,"Angola"
"1735","Heterohyrax brucei",-15.125,13.375,"Angola"
"1736","Heterohyrax brucei",-12.375,14.125,"Angola"
"1737","Heterohyrax brucei",NA,NA,"Kenya"
"1738","Heterohyrax brucei",-2.4167,35,"Tanzania, United Republic of"
"1739","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1740","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1741","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1742","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1743","Heterohyrax brucei",NA,NA,NA
"1744","Heterohyrax brucei",NA,NA,NA
"1745","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1746","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1747","Heterohyrax brucei",NA,NA,"Zambia"
"1748","Heterohyrax brucei",NA,NA,"Zambia"
"1749","Heterohyrax brucei",NA,NA,"Israel"
"1750","Heterohyrax brucei",NA,NA,"Tanzania, United Republic of"
"1751","Heterohyrax brucei",-9.375,16.375,"Angola"
"1752","Heterohyrax brucei",NA,NA,"Ethiopia"
"1753","Heterohyrax brucei",NA,NA,NA
"1754","Heterohyrax brucei",NA,NA,NA
"1755","Heterohyrax brucei",NA,NA,NA
"1756","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1757","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1758","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1759","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1760","Heterohyrax brucei",NA,NA,"Zambia"
"1761","Heterohyrax brucei",NA,NA,"Zambia"
"1762","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1763","Heterohyrax brucei",NA,NA,"Zambia"
"1764","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1765","Heterohyrax brucei",1.75,30.6,"Congo, Democratic Republic of the"
"1766","Heterohyrax brucei",-12.375,14.875,"Angola"
"1767","Heterohyrax brucei",NA,NA,"Mozambique"
"1768","Heterohyrax brucei",NA,NA,NA
"1769","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1770","Heterohyrax brucei",NA,NA,NA
"1771","Heterohyrax brucei",-14.875,14.875,"Angola"
"1772","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1773","Heterohyrax brucei",NA,NA,"Zambia"
"1774","Heterohyrax brucei",NA,NA,"Zambia"
"1775","Heterohyrax brucei",NA,NA,"Botswana"
"1776","Heterohyrax brucei",NA,NA,"Zambia"
"1777","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1778","Heterohyrax brucei",-14.875,13.375,"Angola"
"1779","Heterohyrax brucei",NA,NA,"Kenya"
"1780","Heterohyrax brucei",NA,NA,"Zambia"
"1781","Heterohyrax brucei",-14.875,13.375,"Angola"
"1782","Heterohyrax brucei",NA,NA,NA
"1783","Heterohyrax brucei",NA,NA,NA
"1784","Heterohyrax brucei",NA,NA,"Zambia"
"1785","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1786","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1787","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1788","Heterohyrax brucei",NA,NA,"Zimbabwe"
"1789","Heterohyrax brucei",NA,NA,"Zambia"
"1790","Heterohyrax brucei",-14.875,13.125,"Angola"
